plant_id,sector,plant_state,generator_id,nameplate_capacity_mw,summer_capacity_mw,technology,generation_type,operating_year,retirement_year_or_planned,status,latitude,longitude
6304,Electric Utility,AK,11,1,1,Petroleum Liquids,Oil,1994,2013,Retired,66.837778,-162.5569
1149,Electric Utility,IA,1,1,0.8,Petroleum Liquids,Oil,1949,2013,Retired,42.4753,-91.88722
55961,Industrial Non-CHP,GA,WM1,1,1,Petroleum Liquids,Oil,1988,2013,Retired,33.3319,-82.4522
55961,Industrial Non-CHP,GA,WM2,1,1,Petroleum Liquids,Oil,1988,2013,Retired,33.3319,-82.4522
54880,Industrial CHP,GA,WPH3,1,1,Petroleum Liquids,Oil,1988,2013,Retired,33.273835,-82.40781
1292,Electric Utility,KS,1,1,1,Petroleum Liquids,Oil,1960,2014,Retired,38.080332,-99.89359
6598,Electric Utility,CT,6,1,1.1,Petroleum Liquids,Oil,1990,2014,Retired,41.0947,-73.4242
4127,IPP CHP,WI,IC1,1,1,Petroleum Liquids,Oil,1949,2014,Retired,44.20002,-88.45817
1047,Electric Utility,IA,IC1,1,1.2,Petroleum Liquids,Oil,1970,2014,Retired,43.3359,-91.1675
1047,Electric Utility,IA,IC2,1,1.1,Petroleum Liquids,Oil,1971,2014,Retired,43.3359,-91.1675
54882,Commercial Non-CHP,NC,GEN1,1,0.6,Petroleum Liquids,Oil,1993,2016,Retired,36.0205,-78.516
1987,Electric Utility,MN,3,1,0.8,Petroleum Liquids,Oil,1928,2016,Retired,43.720026,-91.97774
2824,Electric Utility,ND,2,1,1,Petroleum Liquids,Oil,1986,2017,Retired,47.286643,-101.3319
58923,IPP Non-CHP,MO,1000,1,1,Petroleum Liquids,Oil,1988,2018,Retired,37.953889,-91.77444
7438,Electric Utility,VA,C1,1,0.8,Petroleum Liquids,Oil,1979,2018,Retired,38.752347,-77.46292
7438,Electric Utility,VA,C2,1,0.8,Petroleum Liquids,Oil,1979,2018,Retired,38.752347,-77.46292
7438,Electric Utility,VA,C4,1,1,Petroleum Liquids,Oil,1979,2018,Retired,38.752347,-77.46292
61569,Commercial Non-CHP,NY,EGEN3,1,1,Petroleum Liquids,Oil,1988,2019,Retired,40.732666,-73.9816
2113,Electric Utility,MO,2,1,1,Petroleum Liquids,Oil,1978,2019,Retired,40.245,-94.339
57060,Electric Utility,AK,UNIT3,1,0.5,Petroleum Liquids,Oil,2003,2019,Retired,64.616558,-162.2637
506,Electric Utility,CO,4,1,1,Petroleum Liquids,Oil,1942,2020,Retired,37.9876,-103.5468
491,Electric Utility,CO,5,1,1,Petroleum Liquids,Oil,1959,2021,Retired,37.753606,-106.1047
58043,Industrial Non-CHP,IN,5,1,1,All Other,Other,1996,2018,Retired,39.7475,-86.18306
10670,IPP Non-CHP,TX,REDST,1,1,Batteries,Other,2010,2013,Retired,29.716552,-95.22736
60479,Commercial Non-CHP,NY,BA1,1,1,Batteries,Other,2014,2015,Retired,40.675278,-73.67306
60479,Commercial Non-CHP,NY,BA2,1,1,Batteries,Other,2014,2015,Retired,40.675278,-73.67306
58256,Electric Utility,NM,2,1,1,Batteries,Other,2012,2019,Retired,35.875556,-106.31
57711,IPP Non-CHP,MA,TYN1,1,1,Flywheels,Other,2008,2015,Retired,42.6617,-71.405
54252,IPP Non-CHP,CA,GEN1,1,1,Landfill Gas,Other,1990,2004,Retired,37.457778,-122.1161
54252,IPP Non-CHP,CA,GEN2,1,1,Landfill Gas,Other,1990,2004,Retired,37.457778,-122.1161
50782,IPP Non-CHP,PA,AM1,1,0.6,Landfill Gas,Other,1987,2005,Retired,41.387778,-75.71722
55593,IPP Non-CHP,IL,1,1,0.9,Landfill Gas,Other,1998,2008,Retired,41.374444,-90.52222
55593,IPP Non-CHP,IL,2,1,1,Landfill Gas,Other,2002,2008,Retired,41.374444,-90.52222
55591,IPP Non-CHP,IL,1,1,0.9,Landfill Gas,Other,1996,2009,Retired,41.997222,-89.3175
55591,IPP Non-CHP,IL,2,1,0.9,Landfill Gas,Other,1996,2009,Retired,41.997222,-89.3175
55584,IPP Non-CHP,MA,1,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55584,IPP Non-CHP,MA,2,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55584,IPP Non-CHP,MA,3,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55584,IPP Non-CHP,MA,4,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55584,IPP Non-CHP,MA,5,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55584,IPP Non-CHP,MA,6,1,0.9,Landfill Gas,Other,1997,2010,Retired,42.0619,-70.9794
55595,IPP Non-CHP,MI,1,1,0.9,Landfill Gas,Other,1993,2010,Retired,42.1742,-83.62
55595,IPP Non-CHP,MI,2,1,0.9,Landfill Gas,Other,1993,2010,Retired,42.1742,-83.62
55595,IPP Non-CHP,MI,3,1,0.9,Landfill Gas,Other,1993,2010,Retired,42.1742,-83.62
55595,IPP Non-CHP,MI,4,1,0.9,Landfill Gas,Other,1993,2010,Retired,42.1742,-83.62
55595,IPP Non-CHP,MI,5,1,0.9,Landfill Gas,Other,1993,2010,Retired,42.1742,-83.62
55585,IPP Non-CHP,MA,1,1,0.9,Landfill Gas,Other,2000,2010,Retired,42.1806,-71.08
55585,IPP Non-CHP,MA,2,1,0.9,Landfill Gas,Other,2000,2010,Retired,42.1806,-71.08
55585,IPP Non-CHP,MA,3,1,0.9,Landfill Gas,Other,2000,2010,Retired,42.1806,-71.08
55586,IPP Non-CHP,MA,1,1,0.9,Landfill Gas,Other,1997,2010,Retired,41.9992,-70.8519
55586,IPP Non-CHP,MA,2,1,0.9,Landfill Gas,Other,1997,2010,Retired,41.9992,-70.8519
55586,IPP Non-CHP,MA,3,1,0.9,Landfill Gas,Other,1997,2010,Retired,41.9992,-70.8519
55589,IPP Non-CHP,MA,2,1,0.9,Landfill Gas,Other,2000,2012,Retired,41.748669,-71.10647
55589,IPP Non-CHP,MA,1,1,0.9,Landfill Gas,Other,2000,2012,Retired,41.748669,-71.10647
55555,IPP Non-CHP,TX,UNT1,1,1,Landfill Gas,Other,2003,2012,Retired,30.3375,-95.4108
55555,IPP Non-CHP,TX,UNT2,1,1,Landfill Gas,Other,2003,2012,Retired,30.3375,-95.4108
55555,IPP Non-CHP,TX,UNT3,1,1,Landfill Gas,Other,2003,2012,Retired,30.3375,-95.4108
55590,IPP Non-CHP,MA,1,1,0.9,Landfill Gas,Other,1993,2012,Retired,42.1742,-72.5311
55590,IPP Non-CHP,MA,2,1,0.9,Landfill Gas,Other,1993,2012,Retired,42.1742,-72.5311
55587,IPP Non-CHP,VA,1,1,0.9,Landfill Gas,Other,1993,2013,Retired,37.5106,-77.37
55587,IPP Non-CHP,VA,2,1,0.9,Landfill Gas,Other,1993,2013,Retired,37.5106,-77.37
55587,IPP Non-CHP,VA,3,1,0.9,Landfill Gas,Other,1993,2013,Retired,37.5106,-77.37
55817,Commercial Non-CHP,WI,NO 1,1,0.9,Landfill Gas,Other,2001,2013,Retired,43.4583,-88.5539
55817,Commercial Non-CHP,WI,NO 2,1,0.9,Landfill Gas,Other,2001,2013,Retired,43.4583,-88.5539
56641,IPP Non-CHP,MD,1,1,1,Landfill Gas,Other,2008,2013,Retired,38.2175,-75.3161
56641,IPP Non-CHP,MD,2,1,1,Landfill Gas,Other,2008,2013,Retired,38.2175,-75.3161
7998,Electric Utility,AZ,TC1,1,0.8,Landfill Gas,Other,2001,2015,Retired,33.4833,-111.8172
7998,Electric Utility,AZ,TC2,1,0.8,Landfill Gas,Other,2001,2015,Retired,33.4833,-111.8172
7998,Electric Utility,AZ,TC3,1,0.8,Landfill Gas,Other,2001,2015,Retired,33.4833,-111.8172
7998,Electric Utility,AZ,TC4,1,0.8,Landfill Gas,Other,2001,2015,Retired,33.4833,-111.8172
7998,Electric Utility,AZ,TC5,1,0.8,Landfill Gas,Other,2001,2015,Retired,33.4833,-111.8172
10748,Commercial Non-CHP,CA,U3J98,1,1,Landfill Gas,Other,1998,2016,Retired,36.7131,-121.7686
55551,IPP Non-CHP,TX,UNT1,1,1,Landfill Gas,Other,2003,2016,Retired,29.6744,-94.9139
55551,IPP Non-CHP,TX,UNT2,1,1,Landfill Gas,Other,2003,2016,Retired,29.6744,-94.9139
55551,IPP Non-CHP,TX,UNT3,1,1,Landfill Gas,Other,2003,2016,Retired,29.6744,-94.9139
55551,IPP Non-CHP,TX,UNT4,1,1,Landfill Gas,Other,2003,2016,Retired,29.6744,-94.9139
55552,IPP Non-CHP,TX,UNT1,1,1,Landfill Gas,Other,2003,2016,Retired,29.8108,-95.2539
55552,IPP Non-CHP,TX,UNT2,1,1,Landfill Gas,Other,2003,2016,Retired,29.8108,-95.2539
55552,IPP Non-CHP,TX,UNT3,1,1,Landfill Gas,Other,2003,2016,Retired,29.8108,-95.2539
55552,IPP Non-CHP,TX,UNT4,1,1,Landfill Gas,Other,2003,2016,Retired,29.8108,-95.2539
55588,IPP Non-CHP,TX,1,1,0.9,Landfill Gas,Other,1996,2016,Retired,30.3431,-97.6203
55588,IPP Non-CHP,TX,2,1,0.9,Landfill Gas,Other,1996,2016,Retired,30.3431,-97.6203
55588,IPP Non-CHP,TX,3,1,0.9,Landfill Gas,Other,1996,2016,Retired,30.3431,-97.6203
55588,IPP Non-CHP,TX,4,1,0.9,Landfill Gas,Other,2004,2016,Retired,30.3431,-97.6203
56318,IPP Non-CHP,VA,1,1,1,Landfill Gas,Other,2004,2016,Retired,38.676344,-77.77775
56318,IPP Non-CHP,VA,2,1,1,Landfill Gas,Other,2004,2016,Retired,38.676344,-77.77775
56149,Electric Utility,WI,1,1,0.8,Landfill Gas,Other,2004,2017,Retired,44.82983,-91.37313
56149,Electric Utility,WI,2,1,0.8,Landfill Gas,Other,2004,2017,Retired,44.82983,-91.37313
56149,Electric Utility,WI,3,1,0.8,Landfill Gas,Other,2004,2017,Retired,44.82983,-91.37313
56149,Electric Utility,WI,4,1,1,Landfill Gas,Other,2008,2017,Retired,44.82983,-91.37313
58421,IPP Non-CHP,MO,320,1,1,Landfill Gas,Other,2014,2018,Retired,38.724722,-93.27889
58268,Commercial Non-CHP,NC,LFG1,1,1,Landfill Gas,Other,2013,2020,Retired,35.938611,-79.05917
57513,Industrial CHP,OH,COBE1,1,0.9,Other Waste Biomass,Other,2010,2011,Retired,39.9017,-83.0222
59447,IPP Non-CHP,CA,00001,1,1,Other Waste Biomass,Other,2014,2018,Retired,36.033056,-119.51
59559,IPP CHP,WI,GEN#1,1,1,Other Waste Biomass,Other,2011,2020,Retired,43.217222,-89.47917
59559,IPP CHP,WI,GEN#2,1,1,Other Waste Biomass,Other,2011,2020,Retired,43.217222,-89.47917
10178,Industrial CHP,TN,MEM2,1,1,Wood/Wood Waste Biomass,Other,1972,2007,Retired,35.183889,-90.03833
529,Electric Utility,CA,1,1,1,Solar Photovoltaic,Solar,1984,2013,Retired,38.340015,-121.1139
529,Electric Utility,CA,2,1,1,Solar Photovoltaic,Solar,1986,2013,Retired,38.340015,-121.1139
118,Electric Utility,AZ,PV1,1,1,Solar Thermal without Energy Storage,Solar,2005,2013,Retired,32.5517,-111.3
54297,IPP Non-CHP,CA,SX15,1,1,Onshore Wind Turbine,Wind,1984,2004,Retired,35.058333,-118.3417
10039,Industrial CHP,IL,GEN7,0.9,0.8,Conventional Steam Coal,Coal,2003,2015,Retired,41.524315,-90.43659
50105,IPP Non-CHP,OR,GPS1,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
50105,IPP Non-CHP,OR,GPS2,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
50105,IPP Non-CHP,OR,GPS3,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
50105,IPP Non-CHP,OR,GPS4,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
50105,IPP Non-CHP,OR,GPS5,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
50105,IPP Non-CHP,OR,GPS6,0.9,0.9,Conventional Hydroelectric,Hydro,1985,2019,Retired,45.555833,-122.4947
52091,IPP Non-CHP,NY,3A,0.9,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1991,2015,Retired,40.6679,-73.9787
52091,IPP Non-CHP,NY,4C,0.9,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1991,2015,Retired,40.6679,-73.9787
1260,Electric Utility,KS,2,0.9,0.9,Natural Gas Internal Combustion Engine,Natural Gas,1970,2013,Retired,37.2419,-98.2336
2231,Electric Utility,NE,3,0.9,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1951,2013,Retired,40.6253,-96.9601
1311,Electric Utility,KS,4,0.9,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1956,2011,Retired,39.1214,-100.8531
3625,Electric Utility,TX,2,0.9,0.9,Natural Gas Internal Combustion Engine,Natural Gas,1955,2006,Retired,33.685,-96.91972
2120,Electric Utility,MO,5,0.9,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1951,2005,Retired,39.3515,-93.5016
10097,IPP CHP,PA,3,0.9,0.9,Natural Gas Internal Combustion Engine,Natural Gas,1994,2005,Retired,39.857222,-75.36778
2140,Electric Utility,MO,5,0.9,0.8,Petroleum Liquids,Oil,1960,2002,Retired,40.0244,-92.4896
504,Electric Utility,CO,2,0.9,0.7,Petroleum Liquids,Oil,1949,2002,Retired,40.9505,-102.2795
4104,Electric Utility,WI,3,0.9,0.9,Petroleum Liquids,Oil,1949,2004,Retired,44.283889,-90.85194
1972,Electric Utility,MN,1,0.9,0.9,Petroleum Liquids,Oil,1948,2004,Retired,44.525887,-94.71881
1322,Electric Utility,KS,3,0.9,0.9,Petroleum Liquids,Oil,1952,2005,Retired,37.9953,-98.7602
2223,Electric Utility,NE,2,0.9,0.8,Petroleum Liquids,Oil,1963,2005,Retired,40.286178,-100.1768
1134,Electric Utility,IA,2,0.9,0.9,Petroleum Liquids,Oil,1950,2006,Retired,40.9871,-94.7352
949,Electric Utility,IL,1,0.9,0.8,Petroleum Liquids,Oil,1948,2006,Retired,39.392138,-87.68513
949,Electric Utility,IL,2,0.9,0.8,Petroleum Liquids,Oil,1948,2006,Retired,39.392138,-87.68513
3730,IPP Non-CHP,VT,4,0.9,0.9,Petroleum Liquids,Oil,1948,2007,Retired,44.938056,-72.18
3730,IPP Non-CHP,VT,5,0.9,0.9,Petroleum Liquids,Oil,1948,2007,Retired,44.938056,-72.18
3730,IPP Non-CHP,VT,6,0.9,0.9,Petroleum Liquids,Oil,1948,2007,Retired,44.938056,-72.18
3730,IPP Non-CHP,VT,7,0.9,0.9,Petroleum Liquids,Oil,1948,2007,Retired,44.938056,-72.18
1277,Electric Utility,KS,1,0.9,0.7,Petroleum Liquids,Oil,1948,2007,Retired,37.534167,-95.82333
1277,Electric Utility,KS,IC5,0.9,0.9,Petroleum Liquids,Oil,1978,2007,Retired,37.534167,-95.82333
1277,Electric Utility,KS,IC6,0.9,0.9,Petroleum Liquids,Oil,1978,2007,Retired,37.534167,-95.82333
1277,Electric Utility,KS,IC8,0.9,0.8,Petroleum Liquids,Oil,1980,2007,Retired,37.534167,-95.82333
1277,Electric Utility,KS,IC9,0.9,0.8,Petroleum Liquids,Oil,1980,2007,Retired,37.534167,-95.82333
2002,Electric Utility,MN,1,0.9,0.8,Petroleum Liquids,Oil,1960,2010,Retired,45.510601,-92.97904
1170,Electric Utility,IA,4,0.9,0.4,Petroleum Liquids,Oil,1946,2011,Retired,42.0283,-96.1028
1325,Electric Utility,KS,1,0.9,0.9,Petroleum Liquids,Oil,1960,2011,Retired,37.956117,-98.59929
1325,Electric Utility,KS,2,0.9,0.9,Petroleum Liquids,Oil,1953,2011,Retired,37.956117,-98.59929
7502,Electric Utility,AK,4,0.9,0.7,Petroleum Liquids,Oil,1986,2011,Retired,53.892459,-166.5382
54422,Industrial Non-CHP,AK,CAT2,0.9,0.9,Petroleum Liquids,Oil,1973,2011,Retired,53.8796,-166.5532
2114,Electric Utility,MO,6,0.9,0.9,Petroleum Liquids,Oil,1981,2012,Retired,40.2619,-94.0403
681,Electric Utility,FL,2,0.9,0.9,Petroleum Liquids,Oil,1981,2013,Retired,29.0219,-80.9644
1964,Electric Utility,MN,5,0.9,0.9,Petroleum Liquids,Oil,1948,2013,Retired,45.314444,-95.60278
2306,Electric Utility,NE,2,0.9,0.9,Petroleum Liquids,Oil,1959,2013,Retired,41.1578,-101.1292
1292,Electric Utility,KS,7,0.9,0.9,Petroleum Liquids,Oil,1966,2014,Retired,38.080332,-99.89359
2148,Electric Utility,MO,IC4,0.9,0.8,Petroleum Liquids,Oil,1986,2015,Retired,38.997852,-93.96566
6579,Electric Utility,KS,2,0.9,0.7,Petroleum Liquids,Oil,1963,2017,Retired,37.566881,-101.7511
58948,IPP Non-CHP,CT,DG12,0.9,0.8,Petroleum Liquids,Oil,1987,2018,Retired,41.483611,-72.75639
1154,Electric Utility,IA,5,0.9,0.9,Petroleum Liquids,Oil,1956,2020,Retired,43.4172,-93.5322
54624,Commercial CHP,FL,2,0.9,0.8,All Other,Other,1991,2014,Retired,25.549834,-80.33625
54624,Commercial CHP,FL,3,0.9,0.8,All Other,Other,1991,2014,Retired,25.549834,-80.33625
54624,Commercial CHP,FL,1,0.9,0.8,All Other,Other,1991,2014,Retired,25.549834,-80.33625
55157,IPP Non-CHP,WA,UNT1,0.9,0.8,Landfill Gas,Other,1998,2004,Retired,47.28,-122.4997
55157,IPP Non-CHP,WA,UNT2,0.9,0.8,Landfill Gas,Other,1998,2004,Retired,47.28,-122.4997
54939,IPP Non-CHP,MN,UNT3,0.9,0.8,Landfill Gas,Other,1994,2007,Retired,44.7806,-93.3094
10748,Commercial Non-CHP,CA,G4,0.9,0.9,Landfill Gas,Other,1997,2008,Retired,36.7131,-121.7686
55772,IPP Non-CHP,WA,1,0.9,0.8,Landfill Gas,Other,1999,2009,Retired,47.103056,-121.6758
55772,IPP Non-CHP,WA,2,0.9,0.8,Landfill Gas,Other,1999,2009,Retired,47.103056,-121.6758
55772,IPP Non-CHP,WA,3,0.9,0.8,Landfill Gas,Other,1999,2009,Retired,47.103056,-121.6758
55060,IPP Non-CHP,IL,001,0.9,0.9,Landfill Gas,Other,1997,2009,Retired,41.7989,-87.825
55060,IPP Non-CHP,IL,002,0.9,0.9,Landfill Gas,Other,1997,2009,Retired,41.7989,-87.825
55060,IPP Non-CHP,IL,003,0.9,0.9,Landfill Gas,Other,1997,2009,Retired,41.7989,-87.825
55060,IPP Non-CHP,IL,004,0.9,0.9,Landfill Gas,Other,1997,2009,Retired,41.7989,-87.825
55060,IPP Non-CHP,IL,005,0.9,0.9,Landfill Gas,Other,1997,2009,Retired,41.7989,-87.825
10387,IPP Non-CHP,CA,2,0.9,0.7,Landfill Gas,Other,1989,2010,Retired,32.857709,-117.0288
10386,IPP Non-CHP,CA,1,0.9,0.7,Landfill Gas,Other,1990,2010,Retired,33.0947,-117.0294
10386,IPP Non-CHP,CA,2,0.9,0.7,Landfill Gas,Other,1990,2010,Retired,33.0947,-117.0294
10387,IPP Non-CHP,CA,1,0.9,0.7,Landfill Gas,Other,1989,2010,Retired,32.857709,-117.0288
55604,IPP Non-CHP,NJ,UNT1,0.9,0.1,Landfill Gas,Other,1999,2011,Retired,40.791111,-74.11389
55604,IPP Non-CHP,NJ,UNT2,0.9,0.1,Landfill Gas,Other,1999,2011,Retired,40.791111,-74.11389
55604,IPP Non-CHP,NJ,UNT3,0.9,0.1,Landfill Gas,Other,2002,2011,Retired,40.791111,-74.11389
56511,IPP Non-CHP,NJ,GEN3,0.9,0.9,Landfill Gas,Other,2004,2012,Retired,39.9894,-75.04
50936,IPP CHP,WI,EG1,0.9,0.9,Landfill Gas,Other,2000,2016,Retired,44.083,-88.5411
10748,Commercial Non-CHP,CA,U3J16,0.9,0.9,Landfill Gas,Other,2017,2017,Retired,36.7131,-121.7686
55163,IPP Non-CHP,CT,UNT1,0.9,0.9,Landfill Gas,Other,1998,2018,Retired,41.7861,-72.6544
55163,IPP Non-CHP,CT,UNT2,0.9,0.9,Landfill Gas,Other,1998,2018,Retired,41.7861,-72.6544
55163,IPP Non-CHP,CT,UNT3,0.9,0.9,Landfill Gas,Other,1998,2018,Retired,41.7861,-72.6544
50936,IPP CHP,WI,EG2,0.9,0.9,Landfill Gas,Other,2000,2019,Retired,44.083,-88.5411
50863,IPP CHP,VA,ST2,0.9,0.8,Wood/Wood Waste Biomass,Other,2003,2004,Retired,37.368611,-77.99861
2937,Electric Utility,OH,10,0.8,0.8,Conventional Steam Coal,Coal,1987,2007,Retired,40.133848,-84.23726
10073,Industrial CHP,HI,GEN3,0.8,0.8,Conventional Hydroelectric,Hydro,1941,2002,Retired,21.978056,-159.3722
2584,Electric Utility,NY,1,0.8,0.8,Conventional Hydroelectric,Hydro,1898,2003,Retired,42.916389,-73.70583
2584,Electric Utility,NY,2,0.8,0.8,Conventional Hydroelectric,Hydro,1898,2003,Retired,42.916389,-73.70583
2584,Electric Utility,NY,3,0.8,0.8,Conventional Hydroelectric,Hydro,1898,2003,Retired,42.916389,-73.70583
6231,Electric Utility,WI,2,0.8,0,Conventional Hydroelectric,Hydro,1901,2006,Retired,45.157552,-92.71621
474,Electric Utility,CO,1,0.8,0.8,Conventional Hydroelectric,Hydro,1929,2018,Retired,38.53419,-106.182
2278,Electric Utility,NE,1,0.8,0.8,Conventional Hydroelectric,Hydro,1927,2019,Retired,42.809337,-98.65628
54337,IPP CHP,CA,0001,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1986,2020,Retired,32.7149,-117.1689
54337,IPP CHP,CA,0002,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1986,2020,Retired,32.7149,-117.1689
54705,Industrial Non-CHP,LA,EG-1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1958,2019,Retired,29.8667,-89.8261
54705,Industrial Non-CHP,LA,EG-3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1958,2019,Retired,29.8667,-89.8261
57926,Commercial CHP,OH,LP,0.8,0,Natural Gas Steam Turbine,Natural Gas,2003,2018,Retired,39.7941,-84.0805
10115,Commercial CHP,CA,GEN1,0.8,0.8,Natural Gas Fired Combustion Turbine,Natural Gas,1983,2016,Retired,32.77973,-117.0064
10115,Commercial CHP,CA,GEN2,0.8,0.8,Natural Gas Fired Combustion Turbine,Natural Gas,1983,2016,Retired,32.77973,-117.0064
10125,Industrial CHP,NY,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992,2016,Retired,40.69728,-73.79978
10125,Industrial CHP,NY,2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992,2016,Retired,40.69728,-73.79978
10125,Industrial CHP,NY,5,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1990,2016,Retired,40.69728,-73.79978
54924,Industrial Non-CHP,IL,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,5,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,6,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,7,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54924,Industrial Non-CHP,IL,8,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1994,2016,Retired,41.8794,-88.22
54886,Commercial Non-CHP,IL,GEN2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1993,2015,Retired,41.9031,-87.6831
496,Electric Utility,CO,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1945,2014,Retired,38.7314,-108.0708
50909,Commercial Non-CHP,IL,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1989,2012,Retired,42.0544,-88.2817
50909,Commercial Non-CHP,IL,2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1989,2012,Retired,42.0544,-88.2817
54992,Commercial CHP,MA,GT,0.8,0.6,Natural Gas Fired Combustion Turbine,Natural Gas,1969,2011,Retired,42.4528,-71.0894
10284,Commercial CHP,NJ,TG-1,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
10284,Commercial CHP,NJ,TG-2,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
10284,Commercial CHP,NJ,TG-3,0.8,0.8,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
10284,Commercial CHP,NJ,TG-4,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
10284,Commercial CHP,NJ,TG-5,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
10284,Commercial CHP,NJ,TG-6,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1986,2009,Retired,40.7125,-74.97028
54702,Industrial Non-CHP,OK,G-1A,0.8,0.5,Natural Gas Fired Combustion Turbine,Natural Gas,1970,2009,Retired,36.431389,-98.24444
54702,Industrial Non-CHP,OK,G-1C,0.8,0.5,Natural Gas Fired Combustion Turbine,Natural Gas,1970,2009,Retired,36.431389,-98.24444
54441,Industrial CHP,AL,001,0.8,0.5,Natural Gas Fired Combustion Turbine,Natural Gas,1979,2009,Retired,30.945833,-88.17889
54441,Industrial CHP,AL,002,0.8,0.5,Natural Gas Fired Combustion Turbine,Natural Gas,1979,2009,Retired,30.945833,-88.17889
50317,Industrial CHP,KS,GEN1,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1985,2007,Retired,37.772778,-97.31556
50317,Industrial CHP,KS,GEN3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2000,2007,Retired,37.772778,-97.31556
54942,Industrial CHP,IL,1,0.8,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1994,2006,Retired,41.853611,-87.7375
54942,Industrial CHP,IL,2,0.8,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1994,2006,Retired,41.853611,-87.7375
54942,Industrial CHP,IL,3,0.8,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1994,2006,Retired,41.853611,-87.7375
54313,Industrial Non-CHP,IL,GEN1,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1990,2005,Retired,41.812222,-87.65472
54313,Industrial Non-CHP,IL,GEN2,0.8,0.7,Natural Gas Fired Combustion Turbine,Natural Gas,1990,2005,Retired,41.812222,-87.65472
